time_s,gyro_z,pid_out,power_w,rpm,amag
420.228516,0.007,-0.007,87.27264,2.1,9.387
420.23729,-0.01,0.01,87.27264,2.1,9.98
420.237425,-0.01,0.01,87.27264,2.1,9.98
420.237561,-0.01,0.01,87.27264,2.1,9.98
420.245173,-0.014,0.014,87.27264,2.1,9.857
420.245359,-0.015,0.015,87.27264,2.1,9.727
420.245494,-0.015,0.015,87.27264,2.1,9.727
420.24563,-0.015,0.015,87.27264,2.1,9.727
420.245765,-0.015,0.015,87.27264,2.1,9.727
420.245901,-0.015,0.015,87.27264,2.1,9.727
420.246036,-0.015,0.015,87.27264,2.1,9.727
420.246172,-0.015,0.015,87.27264,2.1,9.727
420.246307,-0.015,0.015,87.27264,2.1,9.727
420.246449,-0.013,0.013,87.27264,2.1,9.61
420.246584,-0.013,0.013,87.27264,2.1,9.61
420.24672,-0.013,0.013,87.27264,2.1,9.61
420.253092,-0.015,0.015,87.27264,2.1,9.447
420.253233,-0.015,0.015,87.27264,2.1,9.447
420.253373,-0.015,0.015,87.27264,2.1,9.447
420.253515,-0.016,0.016,87.27264,2.1,9.486
420.253668,-0.016,0.016,87.27264,2.1,9.486
420.253812,-0.016,0.016,87.27264,2.1,9.486
420.253947,-0.016,0.016,87.27264,2.1,9.486
420.257287,-0.018,0.018,87.27264,2.1,9.681
420.257425,-0.018,0.018,87.27264,2.1,9.681
420.257561,-0.016,0.016,87.27264,2.1,9.796
420.257696,-0.016,0.016,87.27264,2.1,9.796
420.267287,-0.007,0.007,87.27264,2.1,9.657
420.267422,-0.007,0.007,87.27264,2.1,9.657
420.267561,-0.009,0.009,87.27264,2.1,9.576
420.267696,-0.009,0.009,87.27264,2.1,9.576
420.267832,-0.009,0.009,87.27264,2.1,9.576
420.267967,-0.009,0.009,87.27264,2.1,9.576
420.268103,-0.009,0.009,87.27264,2.1,9.576
420.268238,-0.009,0.009,87.27264,2.1,9.576
420.268374,-0.009,0.009,87.27264,2.1,9.576
420.268512,-0.009,0.009,87.27264,2.1,9.576
420.268648,-0.01,0.01,87.27264,2.1,9.494
420.277287,-0.007,0.007,87.27264,2.1,9.699
420.277422,-0.007,0.007,87.27264,2.1,9.699
420.277563,-0.007,0.007,87.27264,2.1,9.699
420.277698,-0.007,0.007,87.27264,2.1,9.791
420.277834,-0.007,0.007,87.27264,2.1,9.791
420.277969,-0.007,0.007,87.27264,2.1,9.791
420.278105,-0.007,0.007,87.27264,2.1,9.791
420.27824,-0.007,0.007,87.27264,2.1,9.791
420.278376,-0.007,0.007,87.27264,2.1,9.791
420.287298,-0.003,0.003,87.27264,2.1,9.966
420.287436,-0.003,0.003,87.27264,2.1,9.966
420.287572,-0.003,0.003,87.27264,2.1,9.966
420.287713,-0.004,0.004,87.27264,2.1,9.885
420.287848,-0.004,0.004,87.27264,2.1,9.885
420.287983,-0.004,0.004,87.27264,2.1,9.885
420.288119,-0.004,0.004,87.27264,2.1,9.885
420.295777,-0.011,0.011,87.27264,2.1,9.768
420.295956,-0.011,0.011,87.27264,2.1,9.768
420.296097,-0.011,0.011,87.27264,2.1,9.768
420.296245,-0.011,0.011,87.27264,2.1,9.768
420.296391,-0.011,0.011,87.27264,2.1,9.768
420.296527,-0.011,0.011,87.27264,2.1,9.768
420.296662,-0.011,0.011,87.27264,2.1,9.768
420.296801,-0.012,0.012,87.27264,2.1,9.798
420.296936,-0.012,0.012,87.27264,2.1,9.798
420.297076,-0.012,0.012,87.27264,2.1,9.798
420.297223,-0.012,0.012,87.27264,2.1,9.798
420.297358,-0.012,0.012,87.27264,2.1,9.798
420.29856,-0.013,0.013,87.27264,2.1,9.794
420.307533,-0.021,0.021,87.27264,2.1,10.268
420.307683,-0.021,0.021,87.27264,2.1,10.268
420.307825,-0.021,0.021,87.27264,2.1,10.243
420.307968,-0.021,0.021,87.27264,2.1,10.243
420.308104,-0.021,0.021,87.27264,2.1,10.243
420.308239,-0.021,0.021,87.27264,2.1,10.243
420.308375,-0.021,0.021,87.27264,2.1,10.243
420.30851,-0.021,0.021,87.27264,2.1,10.243
420.308645,-0.021,0.021,87.27264,2.1,10.243
420.308781,-0.021,0.021,87.27264,2.1,10.243
420.308924,-0.021,0.021,87.27264,2.1,10.264
420.317287,-0.017,0.017,87.27264,2.1,10.122
420.317424,-0.017,0.017,87.27264,2.1,10.122
420.317559,-0.017,0.017,87.27264,2.1,10.122
420.317695,-0.017,0.017,87.27264,2.1,10.122
420.31783,-0.017,0.017,87.27264,2.1,10.122
420.317972,-0.016,0.016,87.27264,2.1,10.172
420.318109,-0.016,0.016,87.27264,2.1,10.172
420.318244,-0.016,0.016,87.27264,2.1,10.172
420.31838,-0.016,0.016,87.27264,2.1,10.172
420.327287,-0.013,0.013,87.27264,2.1,10.208
420.327422,-0.013,0.013,87.27264,2.1,10.208
420.327558,-0.013,0.013,87.27264,2.1,10.208
420.327693,-0.013,0.013,87.27264,2.1,10.208
420.327829,-0.013,0.013,87.27264,2.1,10.208
420.327967,-0.013,0.013,87.27264,2.1,10.208
420.328103,-0.013,0.013,87.27264,2.1,10.165
420.328238,-0.013,0.013,87.27264,2.1,10.165
420.328374,-0.013,0.013,87.27264,2.1,10.165
420.328511,-0.013,0.013,87.27264,2.1,10.165
420.337287,-0.019,0.019,87.27264,2.1,9.644
420.337422,-0.019,0.019,87.27264,2.1,9.644
420.337558,-0.019,0.019,87.27264,2.1,9.644
420.337695,-0.019,0.019,87.27264,2.1,9.644
420.337831,-0.019,0.019,87.27264,2.1,9.644
420.337966,-0.019,0.019,87.27264,2.1,9.644
420.338105,-0.024,0.024,87.27264,2.1,9.676
420.397351,0.006,-0.006,87.36,0.1,7.136
420.397541,0.004,-0.004,87.36,0.1,6.846
420.397676,0.004,-0.004,87.36,0.1,6.846
420.397812,0.004,-0.004,87.36,0.1,6.846
420.397947,0.004,-0.004,87.36,0.1,6.846
420.398083,0.004,-0.004,87.36,0.1,6.846
420.398218,0.004,-0.004,87.36,0.1,6.846
420.398354,0.004,-0.004,87.36,0.1,6.846
420.398492,0.004,-0.004,87.36,0.1,6.846
420.398633,0.0,0.0,87.36,0.1,6.744
420.398771,0.0,0.0,87.36,0.1,6.744
420.398909,0.0,0.0,87.36,0.1,6.744
420.400632,-0.006,0.006,87.36,0.1,7.093
420.400808,-0.006,0.006,87.36,0.1,7.093
420.402439,-0.013,0.013,87.36,0.1,7.577
420.403669,-0.021,0.021,87.36,0.1,8.329
420.40399,-0.027,0.027,87.36,0.1,9.349
420.406064,-0.032,0.032,87.36,0.1,11.383
420.406244,-0.032,0.032,87.36,0.1,11.383
420.40732,-0.033,0.033,87.36,0.1,12.096
420.407751,-0.032,0.032,87.36,0.1,12.619
420.409303,-0.03,0.03,87.36,0.1,12.958
420.410908,-0.018,0.018,87.36,0.1,13.089
420.411083,-0.018,0.018,87.36,0.1,13.089
420.412632,-0.009,0.009,87.36,0.1,12.827
420.412809,-0.001,0.001,87.36,0.1,12.256
420.417287,0.004,-0.004,87.36,0.1,8.592
420.417422,0.004,-0.004,87.36,0.1,8.592
420.417558,0.004,-0.004,87.36,0.1,8.592
420.417699,0.0,0.0,87.36,0.1,7.878
420.417835,0.0,0.0,87.36,0.1,7.878
420.427287,-0.068,0.068,87.36,0.1,8.958
420.427422,-0.068,0.068,87.36,0.1,8.958
420.427558,-0.068,0.068,87.36,0.1,8.958
420.427693,-0.068,0.068,87.36,0.1,8.958
420.427835,-0.073,0.073,87.36,0.1,9.641
420.42797,-0.073,0.073,87.36,0.1,9.641
420.428106,-0.073,0.073,87.36,0.1,9.641
420.428241,-0.073,0.073,87.36,0.1,9.641
420.428377,-0.073,0.073,87.36,0.1,9.641
420.428512,-0.073,0.073,87.36,0.1,9.641
420.437287,-0.045,0.045,87.36,0.1,10.874
420.437422,-0.045,0.045,87.36,0.1,10.874
420.437558,-0.045,0.045,87.36,0.1,10.874
420.437693,-0.045,0.045,87.36,0.1,10.874
420.437832,-0.046,0.046,87.36,0.1,10.347
420.437967,-0.046,0.046,87.36,0.1,10.347
420.438103,-0.046,0.046,87.36,0.1,10.347
420.438238,-0.046,0.046,87.36,0.1,10.347
420.438374,-0.046,0.046,87.36,0.1,10.347
420.44574,-0.054,0.054,87.36,0.1,7.968
420.445933,-0.057,0.057,87.36,0.1,8.246
420.446068,-0.057,0.057,87.36,0.1,8.246
420.446204,-0.057,0.057,87.36,0.1,8.246
420.446339,-0.057,0.057,87.36,0.1,8.246
420.446475,-0.057,0.057,87.36,0.1,8.246
420.44661,-0.057,0.057,87.36,0.1,8.246
420.446746,-0.057,0.057,87.36,0.1,8.246
420.446884,-0.059,0.059,87.36,0.1,8.646
420.447023,-0.059,0.059,87.36,0.1,8.646
420.457304,-0.035,0.035,87.36,0.1,11.564
420.45744,-0.035,0.035,87.36,0.1,11.564
420.457575,-0.035,0.035,87.36,0.1,11.564
420.457711,-0.035,0.035,87.36,0.1,11.564
420.457846,-0.035,0.035,87.36,0.1,11.564
420.457985,-0.03,0.03,87.36,0.1,11.26
420.45812,-0.03,0.03,87.36,0.1,11.26
420.458255,-0.03,0.03,87.36,0.1,11.26
420.458391,-0.03,0.03,87.36,0.1,11.26
420.458526,-0.03,0.03,87.36,0.1,11.26
420.458681,-0.03,0.03,87.36,0.1,11.26
420.459624,-0.027,0.027,87.36,0.1,10.888
420.467289,-0.021,0.021,87.36,0.1,8.088
420.467426,-0.021,0.021,87.36,0.1,8.088
420.467562,-0.021,0.021,87.36,0.1,8.088
420.467697,-0.021,0.021,87.36,0.1,8.088
420.467833,-0.021,0.021,87.36,0.1,8.088
420.467968,-0.021,0.021,87.36,0.1,8.088
420.468107,-0.023,0.023,87.36,0.1,8.255
420.468242,-0.023,0.023,87.36,0.1,8.255
420.468378,-0.023,0.023,87.36,0.1,8.255
420.477287,-0.019,0.019,87.36,0.1,11.698
420.477422,-0.019,0.019,87.36,0.1,11.698
420.477558,-0.019,0.019,87.36,0.1,11.698
420.477693,-0.019,0.019,87.36,0.1,11.698
420.477829,-0.019,0.019,87.36,0.1,11.698
420.477964,-0.019,0.019,87.36,0.1,11.698
420.478103,-0.019,0.019,87.36,0.1,11.698
420.478238,-0.015,0.015,87.36,0.1,11.854
420.478374,-0.015,0.015,87.36,0.1,11.854
420.478509,-0.015,0.015,87.36,0.1,11.854
420.487298,0.023,-0.023,87.36,0.1,10.03
420.487437,0.023,-0.023,87.36,0.1,10.03
420.487573,0.023,-0.023,87.36,0.1,10.03
420.487708,0.023,-0.023,87.36,0.1,10.03
420.487844,0.023,-0.023,87.36,0.1,10.03
420.487979,0.023,-0.023,87.36,0.1,10.03
420.488115,0.023,-0.023,87.36,0.1,10.03
420.488253,0.027,-0.027,87.36,0.1,9.791
420.488389,0.027,-0.027,87.36,0.1,9.791
420.49629,0.03,-0.03,87.36,0.1,10.274
420.496471,0.03,-0.03,87.36,0.1,10.274
420.496607,0.03,-0.03,87.36,0.1,10.274
420.496742,0.03,-0.03,87.36,0.1,10.274
420.496883,0.03,-0.03,87.36,0.1,10.274
420.497035,0.03,-0.03,87.36,0.1,10.274
420.497177,0.03,-0.03,87.36,0.1,10.274
420.497316,0.032,-0.032,87.36,0.1,10.433
420.497451,0.032,-0.032,87.36,0.1,10.433
420.497587,0.032,-0.032,87.36,0.1,10.433
420.498789,0.035,-0.035,87.36,0.1,10.546
420.507301,0.054,-0.054,87.36,0.1,9.944
420.50745,0.057,-0.057,87.36,0.1,9.716
420.507585,0.057,-0.057,87.36,0.1,9.716
420.507721,0.057,-0.057,87.36,0.1,9.716
420.507857,0.057,-0.057,87.36,0.1,9.716
420.507992,0.057,-0.057,87.36,0.1,9.716
420.508127,0.057,-0.057,87.36,0.1,9.716
420.508263,0.057,-0.057,87.36,0.1,9.716
420.508401,0.059,-0.059,87.36,0.1,9.516
420.508537,0.059,-0.059,87.36,0.1,9.516
420.517287,0.054,-0.054,87.36,0.1,9.821
420.517425,0.055,-0.055,87.36,0.1,10.029
420.517561,0.055,-0.055,87.36,0.1,10.029
420.517696,0.055,-0.055,87.36,0.1,10.029
420.517832,0.055,-0.055,87.36,0.1,10.029
420.517967,0.055,-0.055,87.36,0.1,10.029
420.518103,0.055,-0.055,87.36,0.1,10.029
420.518238,0.055,-0.055,87.36,0.1,10.029
420.518374,0.055,-0.055,87.36,0.1,10.029
420.518515,0.055,-0.055,87.36,0.1,10.244
420.527287,0.069,-0.069,87.36,0.1,10.177
420.527422,0.069,-0.069,87.36,0.1,10.177
420.527561,0.066,-0.066,87.36,0.1,9.829
420.527696,0.066,-0.066,87.36,0.1,9.829
420.527832,0.066,-0.066,87.36,0.1,9.829
420.527969,0.066,-0.066,87.36,0.1,9.829
420.528104,0.066,-0.066,87.36,0.1,9.829
420.528239,0.066,-0.066,87.36,0.1,9.829
420.528375,0.066,-0.066,87.36,0.1,9.829
420.537287,0.056,-0.056,87.36,0.1,5.256
420.537422,0.056,-0.056,87.36,0.1,5.256
420.537561,0.056,-0.056,87.36,0.1,5.256
420.537696,0.027,-0.027,87.36,0.1,5.998
420.537832,0.027,-0.027,87.36,0.1,5.998
420.537967,0.027,-0.027,87.36,0.1,5.998
420.538103,0.027,-0.027,87.36,0.1,5.998
420.538238,0.027,-0.027,87.36,0.1,5.998
420.538374,0.027,-0.027,87.36,0.1,5.998
420.538509,0.027,-0.027,87.36,0.1,5.998
420.601473,0.04,-0.04,87.37815,0.5,9.999
420.601656,0.04,-0.04,87.37815,0.5,9.999
420.601792,0.04,-0.04,87.37815,0.5,9.999
420.601927,0.04,-0.04,87.37815,0.5,9.999
420.602066,0.04,-0.04,87.37815,0.5,9.999
420.602202,0.045,-0.045,87.37815,0.5,8.216
420.602338,0.045,-0.045,87.37815,0.5,8.216
420.602473,0.045,-0.045,87.37815,0.5,8.216
420.602616,0.045,-0.045,87.37815,0.5,8.216
420.602759,0.045,-0.045,87.37815,0.5,8.216
420.602895,0.045,-0.045,87.37815,0.5,8.216
420.604586,0.049,-0.049,87.37815,0.5,5.685
420.604762,0.049,-0.049,87.37815,0.5,5.685
420.606384,0.029,-0.029,87.37815,0.5,5.429
420.606561,0.029,-0.029,87.37815,0.5,5.429
420.607324,0.017,-0.017,87.37815,0.5,5.705
420.608288,0.004,-0.004,87.37815,0.5,6.002
420.610182,-0.012,0.012,87.37815,0.5,6.646
420.610365,-0.012,0.012,87.37815,0.5,6.646
420.611531,-0.015,0.015,87.37815,0.5,7.385
420.613247,-0.021,0.021,87.37815,0.5,10.139
420.613424,-0.021,0.021,87.37815,0.5,10.139
420.614958,-0.027,0.027,87.37815,0.5,11.681
420.61652,-0.02,0.02,87.37815,0.5,13.632
420.616695,-0.02,0.02,87.37815,0.5,13.632
420.617287,-0.015,0.015,87.37815,0.5,14.013
420.627292,0.056,-0.056,87.37815,0.5,8.209
420.627428,0.056,-0.056,87.37815,0.5,8.209
420.627563,0.056,-0.056,87.37815,0.5,8.209
420.627699,0.056,-0.056,87.37815,0.5,8.209
420.627834,0.056,-0.056,87.37815,0.5,8.209
420.62797,0.056,-0.056,87.37815,0.5,8.209
420.628105,0.056,-0.056,87.37815,0.5,8.209
420.628244,0.056,-0.056,87.37815,0.5,8.209
420.628379,0.056,-0.056,87.37815,0.5,7.645
420.628515,0.056,-0.056,87.37815,0.5,7.645
420.62865,0.056,-0.056,87.37815,0.5,7.645
420.637287,0.031,-0.031,87.37815,0.5,10.365
420.637428,0.032,-0.032,87.37815,0.5,10.999
420.637563,0.032,-0.032,87.37815,0.5,10.999
420.637699,0.032,-0.032,87.37815,0.5,10.999
420.637834,0.032,-0.032,87.37815,0.5,10.999
420.63797,0.032,-0.032,87.37815,0.5,10.999
420.638105,0.032,-0.032,87.37815,0.5,10.999
420.638241,0.032,-0.032,87.37815,0.5,10.999
420.638381,0.034,-0.034,87.37815,0.5,11.565
420.638517,0.034,-0.034,87.37815,0.5,11.565
420.647287,0.102,-0.102,87.37815,0.5,9.995
420.647425,0.1,-0.1,87.37815,0.5,9.248
420.647561,0.1,-0.1,87.37815,0.5,9.248
420.655112,0.067,-0.067,87.33445,1.7,6.705
420.655295,0.067,-0.067,87.33445,1.7,6.705
420.65543,0.067,-0.067,87.33445,1.7,6.705
420.655572,0.061,-0.061,87.33445,1.7,7.099
420.655707,0.061,-0.061,87.33445,1.7,7.099
420.655843,0.061,-0.061,87.33445,1.7,7.099
420.655978,0.061,-0.061,87.33445,1.7,7.099
420.656114,0.061,-0.061,87.33445,1.7,7.099
420.656249,0.061,-0.061,87.33445,1.7,7.099
420.656385,0.061,-0.061,87.33445,1.7,7.099
420.656525,0.055,-0.055,87.33445,1.7,7.703
420.65666,0.055,-0.055,87.33445,1.7,7.703
420.661743,0.05,-0.05,87.33445,1.7,11.099
420.661892,0.05,-0.05,87.33445,1.7,11.099
420.662028,0.05,-0.05,87.33445,1.7,11.099
420.662163,0.05,-0.05,87.33445,1.7,11.099
420.662301,0.05,-0.05,87.33445,1.7,11.099
420.667287,0.076,-0.076,87.33445,1.7,12.619
420.667422,0.076,-0.076,87.33445,1.7,12.619
420.667561,0.076,-0.076,87.33445,1.7,12.619
420.667696,0.086,-0.086,87.33445,1.7,12.31
420.667832,0.086,-0.086,87.33445,1.7,12.31
420.667967,0.086,-0.086,87.33445,1.7,12.31
420.677287,0.103,-0.103,87.33445,1.7,7.552
420.677422,0.103,-0.103,87.33445,1.7,7.552
420.677558,0.103,-0.103,87.33445,1.7,7.552
420.677696,0.1,-0.1,87.33445,1.7,7.562
420.677832,0.1,-0.1,87.33445,1.7,7.562
420.677967,0.1,-0.1,87.33445,1.7,7.562
420.678103,0.1,-0.1,87.33445,1.7,7.562
420.678238,0.1,-0.1,87.33445,1.7,7.562
420.678374,0.1,-0.1,87.33445,1.7,7.562
420.678509,0.1,-0.1,87.33445,1.7,7.562
420.687293,0.079,-0.079,87.33445,1.7,10.59
420.687431,0.079,-0.079,87.33445,1.7,10.59
420.687576,0.079,-0.079,87.33445,1.7,10.59
420.687714,0.079,-0.079,87.33445,1.7,10.59
420.68785,0.081,-0.081,87.33445,1.7,10.921
420.687977,0.081,-0.081,87.33445,1.7,10.921
420.688113,0.081,-0.081,87.33445,1.7,10.921
420.688248,0.081,-0.081,87.33445,1.7,10.921
420.688384,0.081,-0.081,87.33445,1.7,10.921
420.688519,0.081,-0.081,87.33445,1.7,10.921
420.690015,0.09,-0.09,87.33445,1.7,10.907
420.690191,0.09,-0.09,87.33445,1.7,10.907
420.691754,0.095,-0.095,87.33445,1.7,10.63
420.691927,0.098,-0.098,87.33445,1.7,10.308
420.693502,0.096,-0.096,87.33445,1.7,9.921
420.695032,0.095,-0.095,87.33445,1.7,9.129
420.695206,0.095,-0.095,87.33445,1.7,9.129
420.703003,0.074,-0.074,87.33445,1.7,9.002
420.703188,0.074,-0.074,87.33445,1.7,9.002
420.703324,0.074,-0.074,87.33445,1.7,9.002
420.703464,0.074,-0.074,87.33445,1.7,9.002
420.703618,0.074,-0.074,87.33445,1.7,9.002
420.70376,0.074,-0.074,87.33445,1.7,9.002
420.703899,0.068,-0.068,87.33445,1.7,9.416
420.704034,0.068,-0.068,87.33445,1.7,9.416
420.70417,0.068,-0.068,87.33445,1.7,9.416
420.707292,0.059,-0.059,87.33445,1.7,10.766
420.707429,0.059,-0.059,87.33445,1.7,10.766
420.707564,0.059,-0.059,87.33445,1.7,10.766
420.717289,0.086,-0.086,87.33445,1.7,9.964
420.717425,0.086,-0.086,87.33445,1.7,9.964
420.71756,0.086,-0.086,87.33445,1.7,9.964
420.717696,0.086,-0.086,87.33445,1.7,9.964
420.717831,0.086,-0.086,87.33445,1.7,9.964
420.71797,0.084,-0.084,87.33445,1.7,9.453
420.718105,0.084,-0.084,87.33445,1.7,9.453
420.71824,0.084,-0.084,87.33445,1.7,9.453
420.718376,0.084,-0.084,87.33445,1.7,9.453
420.718511,0.084,-0.084,87.33445,1.7,9.453
420.718647,0.084,-0.084,87.33445,1.7,9.453
420.727287,0.051,-0.051,87.33445,1.7,8.878
420.727422,0.051,-0.051,87.33445,1.7,8.878
420.727558,0.051,-0.051,87.33445,1.7,8.878
420.727693,0.051,-0.051,87.33445,1.7,8.878
420.727829,0.051,-0.051,87.33445,1.7,8.878
420.727964,0.051,-0.051,87.33445,1.7,8.878
420.728105,0.046,-0.046,87.33445,1.7,9.306
420.728241,0.046,-0.046,87.33445,1.7,9.306
420.728376,0.046,-0.046,87.33445,1.7,9.306
420.728512,0.046,-0.046,87.33445,1.7,9.306
420.737287,0.072,-0.072,87.33445,1.7,11.222
420.737422,0.072,-0.072,87.33445,1.7,11.222
420.737563,0.072,-0.072,87.33445,1.7,11.222
420.737699,0.072,-0.072,87.33445,1.7,11.222
420.737834,0.072,-0.072,87.33445,1.7,11.222
420.73797,0.072,-0.072,87.33445,1.7,11.222
420.738108,0.078,-0.078,87.33445,1.7,11.01
420.738244,0.078,-0.078,87.33445,1.7,11.01
420.738379,0.078,-0.078,87.33445,1.7,11.01
420.738515,0.078,-0.078,87.33445,1.7,11.01
420.747292,0.084,-0.084,87.33445,1.7,9.272
420.747427,0.084,-0.084,87.33445,1.7,9.272
420.747563,0.084,-0.084,87.33445,1.7,9.272
420.747698,0.084,-0.084,87.33445,1.7,9.272
420.747834,0.084,-0.084,87.33445,1.7,9.272
420.747969,0.084,-0.084,87.33445,1.7,9.272
420.748104,0.084,-0.084,87.33445,1.7,9.272
420.806355,0.012,-0.012,87.28698,3.4,7.949
420.806535,0.012,-0.012,87.28698,3.4,7.949
420.806677,0.007,-0.007,87.28698,3.4,8.01
420.806812,0.007,-0.007,87.28698,3.4,8.01
420.806948,0.007,-0.007,87.28698,3.4,8.01
420.807083,0.007,-0.007,87.28698,3.4,8.01
420.807473,0.007,-0.007,87.28698,3.4,8.01
420.807615,0.007,-0.007,87.28698,3.4,8.01
420.80775,0.0,0.0,87.28698,3.4,8.259
420.807886,0.0,0.0,87.28698,3.4,8.259
420.808021,0.0,0.0,87.28698,3.4,8.259
420.808157,0.0,0.0,87.28698,3.4,8.259
420.809321,-0.007,0.007,87.28698,3.4,8.758
420.81097,-0.012,0.012,87.28698,3.4,10.255
420.811149,-0.012,0.012,87.28698,3.4,10.255
420.812635,-0.009,0.009,87.28698,3.4,11.048
420.812807,-0.002,0.002,87.28698,3.4,11.705
420.81433,0.005,-0.005,87.28698,3.4,12.109
420.817287,0.028,-0.028,87.28698,3.4,12.01
420.817422,0.028,-0.028,87.28698,3.4,12.01
420.817558,0.028,-0.028,87.28698,3.4,12.01
420.827287,0.027,-0.027,87.28698,3.4,7.071
420.827422,0.027,-0.027,87.28698,3.4,7.071
420.827558,0.027,-0.027,87.28698,3.4,7.071
420.827693,0.027,-0.027,87.28698,3.4,7.071
420.827835,0.017,-0.017,87.28698,3.4,7.414
420.82797,0.017,-0.017,87.28698,3.4,7.414
420.828106,0.017,-0.017,87.28698,3.4,7.414
420.828241,0.017,-0.017,87.28698,3.4,7.414
420.828377,0.017,-0.017,87.28698,3.4,7.414
420.828512,0.017,-0.017,87.28698,3.4,7.414
420.828647,0.017,-0.017,87.28698,3.4,7.414
420.837287,0.002,-0.002,87.28698,3.4,12.382
420.837422,0.002,-0.002,87.28698,3.4,12.382
420.837558,0.002,-0.002,87.28698,3.4,12.382
420.837693,0.002,-0.002,87.28698,3.4,12.382
420.837829,0.002,-0.002,87.28698,3.4,12.382
420.837969,0.014,-0.014,87.28698,3.4,12.628
420.838105,0.014,-0.014,87.28698,3.4,12.628
420.83824,0.014,-0.014,87.28698,3.4,12.628
420.838376,0.014,-0.014,87.28698,3.4,12.628
420.838511,0.014,-0.014,87.28698,3.4,12.628
420.847288,0.045,-0.045,87.28698,3.4,8.652
420.847424,0.045,-0.045,87.28698,3.4,8.652
420.847559,0.045,-0.045,87.28698,3.4,8.652
420.847695,0.045,-0.045,87.28698,3.4,8.652
420.84783,0.045,-0.045,87.28698,3.4,8.652
420.84797,0.043,-0.043,87.28698,3.4,8.364
420.848106,0.043,-0.043,87.28698,3.4,8.364
420.848241,0.043,-0.043,87.28698,3.4,8.364
420.856017,0.027,-0.027,87.28698,3.4,10.278
420.856196,0.029,-0.029,87.28698,3.4,10.743
420.856331,0.029,-0.029,87.28698,3.4,10.743
420.856467,0.029,-0.029,87.28698,3.4,10.743
420.856606,0.029,-0.029,87.28698,3.4,10.743
420.856762,0.029,-0.029,87.28698,3.4,10.743
420.856904,0.029,-0.029,87.28698,3.4,10.743
420.857045,0.029,-0.029,87.28698,3.4,11.153
420.857187,0.029,-0.029,87.28698,3.4,11.153
420.857323,0.029,-0.029,87.28698,3.4,11.153
420.857458,0.029,-0.029,87.28698,3.4,11.153
420.859699,0.031,-0.031,87.28698,3.4,11.582
420.859884,0.031,-0.031,87.28698,3.4,11.582
420.867293,0.046,-0.046,87.28698,3.4,8.658
420.867429,0.046,-0.046,87.28698,3.4,8.658
420.867564,0.046,-0.046,87.28698,3.4,8.658
420.8677,0.046,-0.046,87.28698,3.4,8.658
420.867835,0.046,-0.046,87.28698,3.4,8.658
420.867971,0.046,-0.046,87.28698,3.4,8.658
420.868109,0.046,-0.046,87.28698,3.4,8.258
420.868245,0.046,-0.046,87.28698,3.4,8.258
420.86838,0.046,-0.046,87.28698,3.4,8.258
420.877287,0.016,-0.016,87.28698,3.4,10.226
420.877422,0.016,-0.016,87.28698,3.4,10.226
420.877558,0.016,-0.016,87.28698,3.4,10.226
420.877693,0.016,-0.016,87.28698,3.4,10.226
420.877829,0.016,-0.016,87.28698,3.4,10.226
420.877964,0.016,-0.016,87.28698,3.4,10.226
420.8781,0.016,-0.016,87.28698,3.4,10.226
420.878238,0.015,-0.015,87.28698,3.4,10.73
420.878374,0.015,-0.015,87.28698,3.4,10.73
420.878509,0.015,-0.015,87.28698,3.4,10.73
420.88729,0.024,-0.024,87.28698,3.4,9.677
420.887425,0.024,-0.024,87.28698,3.4,9.677
420.887561,0.024,-0.024,87.28698,3.4,9.677
420.887696,0.024,-0.024,87.28698,3.4,9.677
420.887832,0.024,-0.024,87.28698,3.4,9.677
420.887967,0.024,-0.024,87.28698,3.4,9.677
420.888103,0.024,-0.024,87.28698,3.4,9.677
420.888241,0.024,-0.024,87.28698,3.4,9.677
420.888377,0.027,-0.027,87.28698,3.4,9.15
420.888512,0.027,-0.027,87.28698,3.4,9.15
420.897293,-0.01,0.01,87.28698,3.4,8.777
420.897428,-0.013,0.013,87.28698,3.4,9.284
420.897564,-0.013,0.013,87.28698,3.4,9.284
420.897699,-0.013,0.013,87.28698,3.4,9.284
420.897835,-0.013,0.013,87.28698,3.4,9.284
420.89797,-0.013,0.013,87.28698,3.4,9.284
420.898106,-0.013,0.013,87.28698,3.4,9.284
420.898241,-0.013,0.013,87.28698,3.4,9.284
420.906073,0.012,-0.012,87.19954,5.7,11.485
420.906253,0.012,-0.012,87.19954,5.7,11.485
420.906394,0.017,-0.017,87.19954,5.7,11.125
420.906541,0.017,-0.017,87.19954,5.7,11.125
420.906692,0.017,-0.017,87.19954,5.7,11.125
420.906827,0.017,-0.017,87.19954,5.7,11.125
420.906963,0.017,-0.017,87.19954,5.7,11.125
420.907098,0.017,-0.017,87.19954,5.7,11.125
420.907247,0.017,-0.017,87.19954,5.7,11.125
420.907393,0.017,-0.017,87.19954,5.7,11.125
420.907528,0.021,-0.021,87.19954,5.7,10.65
420.909009,0.023,-0.023,87.19954,5.7,10.121
420.910661,0.023,-0.023,87.19954,5.7,9.018
420.910862,0.023,-0.023,87.19954,5.7,9.018
420.912662,0.024,-0.024,87.19954,5.7,8.041
420.912839,0.024,-0.024,87.19954,5.7,8.041
420.914465,0.02,-0.02,87.19954,5.7,7.728
420.914642,0.014,-0.014,87.19954,5.7,7.587
420.917293,0.0,0.0,87.19954,5.7,7.794
